date,vix_open,vix_high,vix_low,vix_close,vix_log_ret,vix_20d_std,vix_60d_mean,sigma_proxy,k_proxy,regime
2006-08-25,12.41,12.47,12.08,12.31,-0.007284532414629119,1.2736184465409937,15.371833333333333,0.1231,0.3693,calm
2006-08-28,12.92,12.92,12.07,12.18,-0.010616677914611294,1.2757057902035935,15.336166666666667,0.12179999999999999,0.3654,calm
2006-08-29,12.27,12.83,12.21,12.28,0.00817666043724552,1.2502819681980093,15.263333333333332,0.12279999999999999,0.36839999999999995,calm
2006-08-30,12.14,12.35,12.1,12.22,-0.004897968975547062,1.2540690613069956,15.178,0.1222,0.3666,calm
2006-08-31,12.23,12.33,12.07,12.31,0.007337986452912837,1.238703056894183,15.0865,0.1231,0.3693,calm
2006-09-01,12.14,12.33,11.91,11.96,-0.028844191673876196,1.2338902962415257,14.979999999999999,0.11960000000000001,0.3588,calm
2006-09-05,12.8,12.86,12.43,12.63,0.05450718783991393,1.1233600913055233,14.888499999999999,0.1263,0.3789,calm
2006-09-06,13.06,13.88,13.06,13.74,0.08423635043180333,1.004758546539028,14.768166666666668,0.1374,0.4122,calm
2006-09-07,14.07,14.49,13.67,13.88,0.01013766828445517,0.8766615802673848,14.602666666666666,0.1388,0.4164,calm
2006-09-08,13.79,13.8,13.05,13.16,-0.05326702918148696,0.7887423366888153,14.464333333333334,0.1316,0.3948,calm
2006-09-11,13.95,13.95,12.75,12.99,-0.013002095214663001,0.6988004760046198,14.415833333333332,0.12990000000000002,0.3897,calm
2006-09-12,13.04,13.14,11.55,11.92,-0.08596216904530474,0.6029619871068723,14.327,0.1192,0.3576,calm
2006-09-13,10.72,12.54,10.54,11.18,-0.06409119391025042,0.6351468955670847,14.216166666666668,0.1118,0.3354,calm
2006-09-14,11.36,12.02,10.74,11.55,0.03255896924084967,0.6638246439353359,14.1305,0.1155,0.34650000000000003,calm
2006-09-15,11.49,12.54,11.4,11.76,0.01801850550267803,0.6773120248072585,14.067833333333333,0.1176,0.3528,calm
2006-09-18,12.28,12.41,11.58,11.78,0.0016992357529597157,0.6703188557859553,13.999500000000001,0.11779999999999999,0.3534,calm
2006-09-19,11.96,12.69,11.86,11.98,0.01683541446386272,0.6749573085923233,13.934333333333335,0.1198,0.3594,calm
2006-09-20,11.75,11.75,11.34,11.39,-0.05050281522821232,0.7073069757155506,13.863833333333334,0.1139,0.3417,calm
2006-09-21,11.43,12.6,11.28,12.25,0.07279015953164514,0.7069971711408342,13.794666666666668,0.1225,0.3675,calm
2006-09-22,12.47,13.28,12.47,12.59,0.02737691106551976,0.7097746121136917,13.741333333333333,0.1259,0.3777,calm
2006-09-25,12.97,13.41,11.93,12.12,-0.03804586741508764,0.7109465521409762,13.726166666666666,0.12119999999999999,0.3636,calm
2006-09-26,12.23,12.23,11.51,11.53,-0.049904646360200644,0.7309827559353418,13.700333333333335,0.1153,0.3459,calm
2006-09-27,11.65,11.9,11.42,11.58,0.004327137863881614,0.7466162263672207,13.675833333333333,0.1158,0.3474,calm
2006-09-28,11.64,12.06,11.59,11.72,0.012017312004017455,0.7551500373756953,13.635333333333334,0.11720000000000001,0.3516,calm
2006-09-29,11.75,12.1,11.72,11.98,0.021941808538436636,0.7562474880348634,13.6075,0.1198,0.3594,calm
2006-10-02,12.45,12.72,12.11,12.57,0.04807442991485278,0.7590125163665914,13.584166666666667,0.1257,0.3771,calm
2006-10-03,12.68,12.91,11.97,12.24,-0.026603745517975952,0.7527736431995229,13.554499999999999,0.12240000000000001,0.36719999999999997,calm
2006-10-04,12.64,12.64,11.62,11.86,-0.03153788351460074,0.6616190269658622,13.533166666666666,0.1186,0.35579999999999995,calm
2006-10-05,11.94,12.06,11.65,11.98,0.010067199117723913,0.5123863160187412,13.491333333333333,0.1198,0.3594,calm
2006-10-06,11.99,12.17,11.55,11.56,-0.03568772944307197,0.4430192463457241,13.387500000000001,0.11560000000000001,0.3468,calm
2006-10-09,12.07,12.09,11.58,11.68,0.01032711415584986,0.3679945651788304,13.281333333333333,0.1168,0.3504,calm
2006-10-10,11.77,11.89,11.47,11.52,-0.013793322132336083,0.37541415726480176,13.162666666666667,0.1152,0.34559999999999996,calm
2006-10-11,11.75,12.03,11.31,11.62,0.008643096156020214,0.34641168085492635,13.060666666666666,0.1162,0.34859999999999997,calm
2006-10-12,11.5,11.51,11.09,11.09,-0.04668395006148973,0.3817549503364958,12.986333333333334,0.1109,0.3327,calm
2006-10-13,11.17,11.35,10.75,10.75,-0.03113804678860399,0.4530420568383433,12.895333333333333,0.1075,0.3225,calm
2006-10-16,11.07,11.2,10.91,11.09,0.03113804678860399,0.47931420306967515,12.790166666666668,0.1109,0.3327,calm
2006-10-17,11.36,12.03,11.35,11.73,0.05610586130310846,0.4763885521638184,12.735999999999999,0.1173,0.3519,calm
2006-10-18,11.44,11.83,11.33,11.34,-0.033813364365777865,0.4784624497185061,12.6775,0.1134,0.3402,calm
2006-10-19,11.51,11.57,10.78,10.9,-0.03957350906450818,0.49757173510973246,12.615499999999999,0.109,0.327,calm
2006-10-20,11.06,11.23,10.44,10.63,-0.025082596881241148,0.5003627631409111,12.543666666666667,0.1063,0.3189,calm
2006-10-23,11.15,11.25,10.62,11.08,0.041461488965281124,0.49469687688640906,12.4895,0.1108,0.3324,calm
2006-10-24,11.25,11.27,10.78,10.78,-0.027449115838286797,0.5217833791316184,12.419999999999998,0.10779999999999999,0.32339999999999997,calm
2006-10-25,10.88,10.88,10.6,10.66,-0.011194146743152888,0.5526100747706393,12.346833333333333,0.1066,0.3198,calm
2006-10-26,10.56,10.96,10.47,10.56,-0.00942514045958287,0.5816754385313555,12.283833333333332,0.1056,0.3168,calm
2006-10-27,10.66,10.99,10.53,10.8,0.022472855852058604,0.5775501800947591,12.222833333333334,0.10800000000000001,0.324,calm
2006-10-30,11.36,11.43,10.92,11.2,0.03636764417087468,0.49742785776973286,12.1705,0.11199999999999999,0.33599999999999997,calm
2006-10-31,11.1,11.39,10.99,11.1,-0.008968669982760247,0.44049344340794383,12.101666666666667,0.111,0.33299999999999996,calm
2006-11-01,10.93,11.68,10.89,11.51,0.036271114415503014,0.4191834167083459,12.039666666666667,0.1151,0.3453,calm
2006-11-02,11.61,11.76,11.41,11.42,-0.00785001850592737,0.3797076437708629,11.976666666666667,0.1142,0.34259999999999996,calm
2006-11-03,11.16,11.43,10.34,11.16,-0.023030247274699267,0.3673647262686529,11.921666666666665,0.1116,0.3348,calm
2006-11-06,11.39,11.41,10.99,11.16,0.0,0.3441312479137194,11.869333333333335,0.1116,0.3348,calm
2006-11-07,11.06,11.19,10.87,11.09,-0.006292155590889248,0.3299804619433382,11.816499999999998,0.1109,0.3327,calm
2006-11-08,11.41,11.49,10.7,10.75,-0.03113804678860399,0.31240998703815887,11.771999999999998,0.1075,0.3225,calm
2006-11-09,10.65,11.07,10.57,11.01,0.023898196160916818,0.31224821435775063,11.748666666666669,0.1101,0.3303,calm
2006-11-10,11.01,11.12,10.77,10.79,-0.02018417146454521,0.3104428076849067,11.7245,0.1079,0.3237,calm
2006-11-13,11.19,11.26,10.69,10.86,0.006466535235746029,0.3126672184205875,11.711500000000001,0.10859999999999999,0.3258,calm
2006-11-14,10.89,11.31,10.14,10.5,-0.03371105734231161,0.28691645584170405,11.682833333333333,0.105,0.315,calm
2006-11-15,10.47,10.61,10.13,10.31,-0.01826095913460879,0.3077469055830205,11.6515,0.10310000000000001,0.3093,calm
2006-11-16,10.13,10.35,10.04,10.16,-0.014655855878532797,0.350912719694363,11.614166666666668,0.1016,0.3048,calm
2006-11-17,10.37,10.48,10.05,10.05,-0.010885807645251155,0.3937120909084535,11.575,0.1005,0.3015,calm
2006-11-20,10.42,10.48,9.91,9.97,-0.007992050531338002,0.43525673005000687,11.536000000000001,0.09970000000000001,0.29910000000000003,calm
2006-11-21,10.05,10.06,9.84,9.9,-0.00704582683320254,0.47883191205390124,11.498,0.099,0.297,calm
2006-11-22,10.02,10.15,9.81,10.14,0.023953241022492744,0.4976111354325377,11.462333333333333,0.1014,0.3042,calm
2006-11-24,10.81,10.86,10.56,10.73,0.056555558479570056,0.49614805727528344,11.4375,0.1073,0.3219,calm
2006-11-27,11.26,12.33,11.14,12.3,0.13655570573576492,0.6079774493750248,11.437333333333333,0.12300000000000001,0.369,calm
2006-11-28,12.48,12.55,11.56,11.62,-0.05687151095460674,0.6292039665959989,11.431666666666667,0.1162,0.34859999999999997,calm
2006-11-29,11.41,11.43,10.67,10.83,-0.07040769041086614,0.6259149093010988,11.401666666666667,0.10830000000000001,0.32489999999999997,calm
2006-11-30,10.88,11.3,10.58,10.91,0.007359738832080076,0.6047713791622625,11.3545,0.1091,0.3273,calm
2006-12-01,11.07,12.28,10.96,11.66,0.06648438107736698,0.6202588593746743,11.317499999999999,0.1166,0.3498,calm
2006-12-04,12.01,12.01,10.98,11.23,-0.03757541217199423,0.6226198891113118,11.285333333333334,0.11230000000000001,0.3369,calm
2006-12-05,11.13,11.59,10.85,11.27,0.003555559301332778,0.6264553581785905,11.256666666666666,0.1127,0.33809999999999996,calm
2006-12-06,11.39,11.55,11.19,11.33,0.0053097469882303905,0.6344695256263775,11.246833333333333,0.1133,0.3399,calm
2006-12-07,11.35,12.68,11.17,12.67,0.11178291929313255,0.7573193722466994,11.271666666666667,0.1267,0.3801,calm
2006-12-08,12.58,12.67,11.91,12.07,-0.04851395922360746,0.8004045029997255,11.280333333333335,0.1207,0.3621,calm
2006-12-11,11.88,11.93,10.71,10.71,-0.11954515064978288,0.8015242058932245,11.262833333333335,0.10710000000000001,0.32130000000000003,calm
2006-12-12,11.2,11.39,10.35,10.65,-0.005617992304223218,0.8042876874674334,11.244,0.1065,0.3195,calm
2006-12-13,10.45,10.58,10.15,10.18,-0.04513488103305763,0.8168068443970202,11.213999999999999,0.1018,0.3054,calm
2006-12-14,10.74,10.75,9.64,9.97,-0.020844427148629663,0.8338488756181233,11.190333333333333,0.09970000000000001,0.29910000000000003,calm
2006-12-15,9.68,10.07,9.39,10.05,0.007992050531338002,0.8394522023326805,11.153666666666664,0.1005,0.3015,calm
2006-12-18,10.64,10.91,10.4,10.6,0.05328136661293659,0.8184740294250585,11.1205,0.106,0.318,calm
2006-12-19,11.06,11.31,10.27,10.3,-0.028710105882431503,0.8010414274069964,11.090166666666669,0.10300000000000001,0.309,calm
2006-12-20,10.3,10.33,10.03,10.26,-0.003891055492966533,0.7798272413278303,11.068999999999999,0.1026,0.30779999999999996,calm
2006-12-21,10.36,10.89,10.13,10.53,0.02597548640326064,0.7625599199932627,11.0515,0.10529999999999999,0.31589999999999996,calm
2006-12-22,10.59,11.46,10.59,11.36,0.07587008714712118,0.7641128326718598,11.0455,0.11359999999999999,0.3408,calm
2006-12-26,12.03,12.03,11.24,11.26,-0.008841790581461062,0.7059528834740992,11.0335,0.11259999999999999,0.3378,calm
2006-12-27,11.12,11.12,10.59,10.64,-0.05663613879804563,0.692565026398721,11.001333333333333,0.10640000000000001,0.3192,calm
2006-12-28,10.84,11.06,10.73,10.99,0.032365284502031244,0.6923461257896398,10.980500000000001,0.1099,0.3297,calm
2006-12-29,10.95,11.65,10.71,11.56,0.05056509482870153,0.7063730563505572,10.9755,0.11560000000000001,0.3468,calm
2007-01-03,12.16,12.75,11.53,12.04,0.04068357663644351,0.7307550169092419,10.9765,0.1204,0.36119999999999997,calm
2007-01-04,12.4,12.42,11.28,11.51,-0.045018217146883366,0.7383685786217614,10.975666666666665,0.1151,0.3453,calm
2007-01-05,11.84,12.25,11.68,12.14,0.05328956289756093,0.7797361227067867,10.983333333333333,0.12140000000000001,0.3642,calm
2007-01-08,12.48,12.83,11.78,12.0,-0.011599135843352038,0.8067313842394934,10.991333333333333,0.12,0.36,calm
2007-01-09,11.86,12.47,11.69,11.91,-0.007528266420791407,0.7430043918557757,10.996166666666666,0.1191,0.3573,calm
2007-01-10,12.34,12.5,11.43,11.47,-0.037643452225929686,0.7104800082384066,11.0025,0.11470000000000001,0.3441,calm
2007-01-11,11.42,11.48,10.5,10.87,-0.053728230008161404,0.7078616799177079,11.0045,0.10869999999999999,0.32609999999999995,calm
2007-01-12,10.93,10.93,10.14,10.15,-0.06853299564532156,0.7298988754767585,10.988833333333332,0.1015,0.3045,calm
2007-01-16,10.64,10.89,10.4,10.74,0.05650138359292223,0.7076118100239658,10.972333333333333,0.1074,0.3222,calm
2007-01-17,10.9,10.9,10.35,10.59,-0.014064929467403342,0.6719905622779644,10.959833333333334,0.1059,0.3177,calm
2007-01-18,10.65,11.04,10.45,10.85,0.024254920373153244,0.6320499230791322,10.959000000000001,0.1085,0.32549999999999996,calm
2007-01-19,10.8,11.03,10.24,10.4,-0.0423592738391414,0.6416940982981324,10.955166666666667,0.10400000000000001,0.312,calm
2007-01-22,10.77,11.08,10.62,10.77,0.034958685020970215,0.6199201986003985,10.95,0.10769999999999999,0.3231,calm
2007-01-23,10.77,10.94,10.22,10.34,-0.040744622088014104,0.6144351278344751,10.942666666666668,0.10339999999999999,0.3102,calm
2007-01-24,10.41,10.41,9.87,9.89,-0.04449572344566244,0.6609196145094236,10.929833333333335,0.0989,0.2967,calm
2007-01-25,9.99,11.38,9.95,11.22,0.12617375445992973,0.6584679187334643,10.940833333333334,0.11220000000000001,0.3366,calm
2007-01-26,10.95,11.6,10.92,11.13,-0.008053734807096813,0.6571026916469004,10.946333333333335,0.11130000000000001,0.33390000000000003,calm
2007-01-29,11.5,11.6,10.92,11.45,0.028345564712795035,0.6547791913881066,10.9505,0.11449999999999999,0.34349999999999997,calm
2007-01-30,11.28,11.49,10.95,10.96,-0.04373744848037919,0.6550811520648814,10.948166666666667,0.1096,0.32880000000000004,calm
2007-01-31,11.09,11.26,10.27,10.42,-0.050525245194648516,0.662458538921988,10.93,0.1042,0.3126,calm
2007-02-01,10.32,10.43,10.14,10.31,-0.01061273829635212,0.6378450562563446,10.9115,0.10310000000000001,0.3093,calm
2007-02-02,10.3,10.36,9.96,10.08,-0.022561035385646466,0.6524566934619452,10.8935,0.1008,0.3024,calm
2007-02-05,10.53,10.7,10.44,10.55,0.04557259727885299,0.5847851607314601,10.883333333333333,0.10550000000000001,0.3165,calm
2007-02-06,10.55,10.88,10.44,10.65,0.009434032233358813,0.5131109965085907,10.876000000000001,0.1065,0.3195,calm
2007-02-07,10.31,10.56,10.24,10.32,-0.031476132102017385,0.43982771746882054,10.868833333333335,0.1032,0.3096,calm
2007-02-08,10.49,10.91,10.4,10.44,0.01156082240107592,0.3980647262908297,10.859333333333332,0.10439999999999999,0.3132,calm
2007-02-09,10.42,11.56,10.25,11.1,0.06130052586379575,0.40924320397680775,10.8645,0.111,0.33299999999999996,calm
2007-02-12,11.33,11.88,11.3,11.61,0.0449216873915117,0.4495951395143005,10.877,0.1161,0.34829999999999994,calm
2007-02-13,11.42,11.42,10.33,10.34,-0.11584692662951701,0.4561497907268484,10.874333333333334,0.10339999999999999,0.3102,calm
2007-02-14,10.19,10.26,9.7,10.23,-0.010695289116747997,0.4664998448706699,10.873,0.1023,0.3069,calm
2007-02-15,10.28,10.32,10.05,10.22,-0.000977995187976699,0.4737118266816283,10.873999999999999,0.10220000000000001,0.3066,calm
2007-02-16,10.42,10.44,9.98,10.02,-0.01976348911883985,0.49039055327162057,10.8735,0.1002,0.3006,calm
2007-02-20,10.62,10.72,10.14,10.24,0.021718523954643132,0.4951597296791635,10.877999999999998,0.1024,0.3072,calm
2007-02-21,10.48,10.53,10.17,10.2,-0.003913899321136505,0.4996409236969934,10.883000000000001,0.102,0.306,calm
2007-02-22,10.23,10.52,10.01,10.18,-0.0019627091678486863,0.4828236574689888,10.883666666666667,0.1018,0.3054,calm
2007-02-23,10.41,10.7,10.36,10.58,0.038540415307776854,0.4590410485040888,10.881166666666667,0.1058,0.3174,calm
2007-02-26,10.59,11.44,10.52,11.15,0.052474071475974604,0.4603874226654929,10.862,0.1115,0.3345,calm
2007-02-27,12.12,19.01,12.1,18.31,0.49600786078029113,1.79249157672575,10.973500000000001,0.18309999999999998,0.5492999999999999,normal
2007-02-28,17.21,17.29,14.5,15.42,-0.17178199055123589,2.058612908068035,11.05,0.1542,0.46259999999999996,normal
2007-03-01,17.76,19.4,15.36,15.82,0.025609594204324626,2.301922023006244,11.131833333333333,0.1582,0.47459999999999997,normal
2007-03-02,16.7,18.63,16.04,18.61,0.1624241083146516,2.793040740653187,11.247666666666667,0.1861,0.5582999999999999,normal
2007-03-05,20.4,20.41,18.13,19.63,0.05335993763421021,3.2601580523522014,11.387666666666666,0.1963,0.5889,normal
2007-03-06,18.31,18.34,15.76,15.96,-0.20697341626670696,3.3326080746089035,11.465833333333334,0.15960000000000002,0.4788,normal
2007-03-07,16.25,16.27,14.52,15.24,-0.04616204176316252,3.3527536208475484,11.531,0.1524,0.4572,normal
2007-03-08,14.34,14.7,13.48,14.29,-0.06436355831672413,3.316709648844456,11.558,0.1429,0.42869999999999997,calm
2007-03-09,13.7,14.62,13.67,14.09,-0.014094666031187142,3.2697072136750958,11.591666666666667,0.1409,0.42269999999999996,calm
2007-03-12,14.96,14.96,13.76,13.99,-0.007122537233199111,3.237484850604832,11.646333333333333,0.1399,0.4197,calm
2007-03-13,14.87,18.42,14.6,18.13,0.25922523608936965,3.382675482669549,11.770999999999999,0.1813,0.5438999999999999,normal
2007-03-14,17.63,21.25,16.75,17.27,-0.048597132608172444,3.3825946129843123,11.889166666666666,0.1727,0.5181,normal
2007-03-15,16.91,16.91,15.27,16.43,-0.04986196010941013,3.3041232613685567,11.996833333333335,0.1643,0.49289999999999995,normal
2007-03-16,15.38,17.71,15.29,16.79,0.02167453904027239,3.203348371544166,12.109166666666669,0.1679,0.5036999999999999,normal
2007-03-19,15.82,15.82,14.58,14.59,-0.14044710855475495,3.015633650792224,12.175666666666668,0.1459,0.4377,calm
2007-03-20,15.01,15.16,13.25,13.27,-0.09483051419057809,2.8432410620352018,12.225166666666667,0.13269999999999998,0.39809999999999995,calm
2007-03-21,13.27,13.67,11.21,12.19,-0.08488990485093595,2.6976053708507948,12.257333333333332,0.1219,0.36569999999999997,calm
2007-03-22,12.29,12.95,12.04,12.93,0.05893424929058577,2.496368889323028,12.297333333333334,0.1293,0.38789999999999997,calm
2007-03-23,13.13,13.18,12.46,12.95,0.0015455953617804497,2.3133368471586637,12.323833333333333,0.1295,0.38849999999999996,calm
2007-03-26,13.39,14.7,12.91,13.16,0.01608613775162482,2.159691193812788,12.355500000000001,0.1316,0.3948,calm
2007-03-27,13.35,13.9,13.35,13.48,0.024025179586989687,2.0924641731199163,12.402833333333332,0.1348,0.4044,calm
2007-03-28,14.28,15.51,14.22,14.98,0.10550887260491226,2.0924752403743967,12.469333333333333,0.14980000000000002,0.4494,calm
2007-03-29,14.45,16.05,14.34,15.14,0.01062426992022969,2.0872177401358454,12.529,0.1514,0.4542,normal
2007-03-30,14.94,15.82,14.14,14.64,-0.03358273947613721,1.9238280779958397,12.572333333333331,0.1464,0.4392,calm
2007-04-02,14.91,15.46,14.4,14.53,-0.007542030950974166,1.5789932668770557,12.622666666666667,0.14529999999999998,0.43589999999999995,calm
2007-04-03,14.02,14.06,12.81,13.46,-0.07649315336560969,1.5731492885964462,12.644666666666666,0.1346,0.4038,calm
2007-04-04,13.82,13.91,13.2,13.24,-0.01647977370771958,1.5922703916109802,12.665333333333333,0.1324,0.3972,calm
2007-04-05,13.57,13.66,12.69,13.23,-0.000755572381998082,1.6163001121798408,12.687333333333333,0.1323,0.3969,calm
2007-04-09,13.26,13.56,12.89,13.14,-0.0068259650703996755,1.6404270945801185,12.715166666666667,0.13140000000000002,0.3942,calm
2007-04-10,13.33,13.33,12.56,12.68,-0.03563506404738481,1.6823113016889792,12.745333333333333,0.1268,0.38039999999999996,calm
2007-04-11,12.72,14.08,12.72,13.49,0.06192272121058462,1.4288511211168216,12.801,0.1349,0.4047,calm
2007-04-12,13.65,14.15,12.58,12.71,-0.0595595850183015,1.2449319364193419,12.833833333333333,0.12710000000000002,0.38130000000000003,calm
2007-04-13,12.67,13.0,12.13,12.2,-0.040953133462152014,1.1385910036906346,12.860666666666667,0.122,0.366,calm
2007-04-16,11.86,12.1,11.46,11.98,-0.018197359051907558,0.9264446755436379,12.8795,0.1198,0.3594,calm
2007-04-17,11.7,12.17,11.5,12.14,0.0132671929440491,0.9227139603542571,12.9085,0.12140000000000001,0.3642,calm
2007-04-18,12.48,12.57,11.95,12.42,0.022802290873980446,0.9424183616749592,12.936,0.1242,0.3726,calm
2007-04-19,13.16,13.27,12.41,12.54,0.009615458699441692,0.9250923140285756,12.972666666666667,0.12539999999999998,0.3762,calm
2007-04-20,12.03,12.67,11.97,12.07,-0.03820050009533427,0.9601693929505135,13.008999999999999,0.1207,0.3621,calm
2007-04-23,12.6,13.08,12.48,13.04,0.07729852138906645,0.9591019648339957,13.039333333333332,0.1304,0.39119999999999994,calm
2007-04-24,13.12,13.89,13.04,13.12,0.006116227017436415,0.9592610917296323,13.072499999999998,0.13119999999999998,0.39359999999999995,calm
2007-04-25,12.74,13.23,12.58,13.21,0.006836335018290729,0.957181168575076,13.101833333333333,0.1321,0.3963,calm
2007-04-26,13.16,13.67,12.67,12.79,-0.0323105029434827,0.8632513508462714,13.132333333333332,0.12789999999999999,0.3837,calm
2007-04-27,13.12,13.26,12.41,12.45,-0.02694299268003464,0.7253340428280536,13.166166666666667,0.1245,0.37349999999999994,calm
2007-04-30,12.9,14.31,12.78,14.22,0.13292880146437813,0.6785208370543008,13.231333333333334,0.1422,0.4266,calm
2007-05-01,14.1,14.6,13.48,13.51,-0.051219272402987404,0.5839033806168789,13.2885,0.1351,0.4053,calm
2007-05-02,13.52,13.52,12.55,13.08,-0.032345805943054806,0.570125563271654,13.330666666666666,0.1308,0.39239999999999997,calm
2007-05-03,13.01,13.36,12.89,13.09,0.0007642338927560388,0.5658758930338647,13.371333333333332,0.1309,0.3927,calm
2007-05-04,12.91,13.36,12.59,12.91,-0.013846375063257366,0.559214439615761,13.414499999999999,0.1291,0.3873,calm
2007-05-07,13.34,13.37,13.11,13.15,0.018419553765222307,0.5595016579638019,13.459666666666667,0.1315,0.3945,calm
2007-05-08,13.48,13.69,13.16,13.21,0.004552359910460435,0.5640574345532269,13.494833333333332,0.1321,0.3963,calm
2007-05-09,13.43,13.5,12.54,12.88,-0.025298397858026345,0.5447297736647732,13.515999999999998,0.1288,0.3864,calm
2007-05-10,13.31,13.85,12.89,13.6,0.05439407206579894,0.5696765009990813,13.570333333333332,0.136,0.408,calm
2007-05-11,13.47,13.47,12.63,12.95,-0.04897400459645995,0.546747319682527,13.615666666666668,0.1295,0.38849999999999996,calm
2007-05-14,13.26,14.43,13.01,13.96,0.07510030918867994,0.5472236144498882,13.678,0.1396,0.4188,calm
2007-05-15,13.88,14.3,13.27,14.01,0.003575263014689245,0.5492432593084818,13.7445,0.1401,0.42029999999999995,calm
2007-05-16,14.02,14.18,13.47,13.5,-0.03708167490453196,0.5305555678035804,13.798833333333334,0.135,0.40499999999999997,calm
2007-05-17,13.62,13.82,13.25,13.51,0.0007404665277235267,0.5145575513830022,13.854000000000001,0.1351,0.4053,calm
2007-05-18,13.01,13.22,12.69,12.76,-0.05711487405546345,0.453383478909881,13.897,0.1276,0.3828,calm
2007-05-21,13.24,13.3,12.7,13.3,0.041448757311064455,0.45084102694852934,13.942333333333332,0.133,0.399,calm
2007-05-22,12.09,13.38,12.08,13.06,-0.018209911379423183,0.4520232294927522,13.974166666666667,0.1306,0.3918,calm
2007-05-23,12.77,13.28,12.55,13.24,0.013688426660577235,0.45190707009412595,13.889666666666667,0.1324,0.3972,calm
2007-05-24,13.15,14.36,12.92,14.08,0.06151280022103389,0.4730113495923308,13.867333333333333,0.1408,0.4224,calm
2007-05-25,13.81,13.87,13.23,13.34,-0.05398831024241835,0.4260417572825677,13.826,0.1334,0.4002,calm
2007-05-29,13.86,13.95,13.31,13.53,0.014142401695218965,0.378727439836702,13.741333333333333,0.1353,0.4059,calm
2007-05-30,14.18,14.29,12.82,12.83,-0.053123263555151734,0.3923274008716938,13.628000000000002,0.1283,0.38489999999999996,calm
2007-05-31,12.78,13.18,12.62,13.05,0.01700195514115732,0.39326701790192836,13.5795,0.1305,0.3915,calm
2007-06-01,12.77,13.01,12.43,12.78,-0.020906684819313792,0.40773927428018175,13.538499999999999,0.1278,0.38339999999999996,calm
2007-06-04,13.47,13.54,13.21,13.29,0.039130423775765255,0.3982101402407127,13.521833333333335,0.1329,0.39869999999999994,calm
2007-06-05,13.58,14.17,13.54,13.63,0.025261372983287345,0.4030342156051038,13.514166666666666,0.1363,0.4089,calm
2007-06-06,14.07,15.06,14.06,14.87,0.08707251476362243,0.5291828357810349,13.528833333333333,0.1487,0.44609999999999994,calm
2007-06-07,15.08,17.09,14.89,17.06,0.13739078159146922,0.9597470883963355,13.511,0.17059999999999997,0.5117999999999999,normal
2007-06-08,16.75,16.78,14.73,14.84,-0.13941030432429846,0.9978528264022323,13.4705,0.1484,0.4452,calm
2007-06-11,15.31,15.47,14.24,14.71,-0.008798703125888263,1.007690820378308,13.441833333333333,0.1471,0.4413,calm
2007-06-12,15.46,16.7,14.77,16.67,0.12508316214935666,1.1989824633285657,13.439833333333333,0.16670000000000001,0.5001,normal
2007-06-13,16.05,16.1,14.67,14.73,-0.1237244662881638,1.213090442239837,13.442166666666667,0.14730000000000001,0.4419,calm
2007-06-14,14.76,14.82,13.59,13.64,-0.07687957805922307,1.2108257295620342,13.448333333333332,0.1364,0.4092,calm
2007-06-15,13.01,13.97,12.58,13.94,0.021755752917061777,1.2064863076418753,13.4775,0.1394,0.41819999999999996,calm
2007-06-18,14.42,14.51,13.35,13.42,-0.03801627378884209,1.1804658982126985,13.485666666666667,0.13419999999999999,0.40259999999999996,calm
2007-06-19,13.78,13.8,12.79,12.85,-0.04340232020230683,1.1986685596070679,13.484000000000002,0.1285,0.38549999999999995,calm
2007-06-20,12.77,14.76,12.75,14.67,0.13246078081366175,1.1877855335392895,13.509166666666665,0.1467,0.4401,calm
2007-06-21,14.8,15.56,14.17,14.21,-0.03185865004588129,1.1723081146995762,13.521333333333335,0.1421,0.4263,calm
2007-06-22,14.45,16.58,14.31,15.75,0.10289442316263298,1.228415646270022,13.534166666666668,0.1575,0.4725,normal
2007-06-25,16.5,17.24,15.41,16.65,0.05556985115481039,1.3268300172734364,13.559333333333335,0.16649999999999998,0.49949999999999994,normal
2007-06-26,16.46,18.89,16.21,18.89,0.12622246508696566,1.6525495453997652,13.630166666666668,0.1889,0.5667,normal
2007-06-27,18.87,18.98,15.44,15.53,-0.19585904435282275,1.6079634062348673,13.646833333333332,0.1553,0.4659,normal
2007-06-28,15.7,15.71,14.98,15.54,0.0006437077789058776,1.56448503382218,13.681500000000002,0.15539999999999998,0.46619999999999995,normal
2007-06-29,15.25,17.13,14.62,16.23,0.04344403658699836,1.509581329201786,13.731333333333334,0.1623,0.4869,normal
2007-07-02,16.48,16.48,15.31,15.4,-0.05249387210691614,1.4523095037690081,13.767500000000002,0.154,0.46199999999999997,normal
2007-07-03,14.96,15.3,14.85,14.92,-0.0316649146439687,1.4087037714829937,13.797166666666667,0.1492,0.4476,calm
2007-07-05,15.37,15.95,15.17,15.48,0.03684627338596602,1.4071930814291223,13.843833333333333,0.1548,0.4644,normal
2007-07-06,15.36,15.59,14.67,14.72,-0.050341754860850685,1.3452664576604165,13.864333333333333,0.1472,0.4416,calm
2007-07-09,15.34,15.69,15.03,15.16,0.02945326691349548,1.3434185576556448,13.905166666666668,0.1516,0.4548,normal
2007-07-10,15.88,17.68,15.83,17.57,0.14753252198478028,1.4420937811685977,13.994666666666665,0.1757,0.5271,normal
